userName,score,content
A Google user,4,it's really nice
A Google user,5,"Great app. Thank you so much for having a free plan. I don't mind the ads. I really wanna learn and this app makes it easier, straight to the point, no bs. I can't afford Pro plan now so I really appreciate that i can use this for free. I will pay to support you when I am able to!! Thank you for doing this!!"
A Google user,5,"really fun , engaging and easy to learn"
A Google user,5,great
A Google user,5,Very helpful app for beginner
A Google user,5,I makes html easy to learn
A Google user,5,"Makes coding easy, understandable, and fun."
A Google user,5,So far really quite good. Pretty addictive too and fun.
A Google user,3,At first it was difficult but after the first one week I started to understand what to do so I recommend everyone to download mimo 👍
A Google user,5,I'm currently doing basics and it's going great good 👍 app
A Google user,5,so use full for learn no ad also
A Google user,1,Stupid questions Some of them not clear like said CREATE PLAY / PAUSE button and don't tell one or two so I make 2 one for each then tell ME WRONG NICE LEANRING APP BUT STUPID QUESTIONS SHOW ME WHO MADE THEM and why !DOCTYPE html IN <> WHY WHO MADE HTML LESSONS
A Google user,1,App is just getting worse with less and less features available for free.
A Google user,5,good for learning
A Google user,5,impressive
A Google user,5,Duolingo of programming
A Google user,5,Mimo uses a format similar to Duolingo for teaching computer language.
A Google user,5,I so much love the app it has given me a good insight on the basis of coding 👏
A Google user,5,one the best ways to escape tutorial hell thanks for developing this app 🙏
A Google user,5,I learned many code its the best I love this app
A Google user,4,simple and free
A Google user,5,"Easy to understand,"
A Google user,5,superb
A Google user,5,mimo is very good app for learn coding
A Google user,5,helpful
A Google user,5,it's a good app I really learned much from it
A Google user,5,Excellent app for learning coding. This app is very interesting and makes coding fun
A Google user,5,beautiful
A Google user,5,godly app on s
A Google user,5,Excellent
A Google user,1,This app doesn't give the option to choose the google account for payment . There's no answer in their help center about it. The app randomly selects the google account if you have multiple google accounts on your phone and there's no way to change it.
A Google user,5,nice 👍
A Google user,5,good
A Google user,5,Very nice App!
A Google user,4,Really educative and easy on beginners
A Google user,5,"This is like the best coding teacher, I know understand the basic of HTML."
A Google user,5,This App is better to Learn
A Google user,5,great way to learn
A Google user,4,Wow! What an amazing place to start or progress in coding I love ever bit of the tutorials
A Google user,5,Great app good learning experience you should give it a try 😁
A Google user,1,They make it hard to cancel your subscription so you'd pay for the extra months. It should be simple and through the mimo site.
A Google user,5,Only at the start but it is fantastic so far!
A Google user,1,"It feels great! However, both google and the advertisements for mimo mentioned this program containing courses for c#. Despite this, these courses were dropped entirely earlier this month. Very bad marketing to advertise a now redacted feature."
A Google user,5,honestly just started my 14 day free trial and it's amazing and I will make updates on my experience
A Google user,5,literally I can learn and code anywhere.. 👌🏻
A Google user,5,Please add c course as well pls pls pls
A Google user,5,"Great app....once you start, you can't stop"
A Google user,5,sangat bermanfaat buat pemula seneng banget
A Google user,5,I love this App honestly 😍
A Google user,5,it is the best app to learn coding free.
A Google user,1,till now I am enjoying I will rate 5 star again when I will get a job
A Google user,5,Easy to learn and fun to use.
A Google user,4,Good
A Google user,4,It's a good way to get into programming
A Google user,5,🌕
A Google user,5,good but I wanted C# can you do for me
A Google user,4,"I've been using mimo for a week and so far it was great! i only hope there were more ways than spending coins or waiting for the time to pass to regain hearts, like duolingo for example offers additional quizzes where u can regain hearts"
A Google user,5,It is the best application from which we can learn coding easily in game only So I suggest you all to download it it is not a scam
A Google user,5,I just started using this app and it's been great since then. The app makes coding so easy to learn. Hope I will have the same experience till the end.
A Google user,5,"Its the best app for learning how to code, easy and efficient"
A Google user,5,EXCELLENT LEARNING
A Google user,5,awesome
A Google user,5,Very nice app to learn coding. I am enjoying the journey.
A Google user,4,nice
A Google user,5,Easy way to learn programming and have it stick! Superb app! 🔥
A Google user,5,wow
A Google user,2,Lame you have to pay 60$ for certificate
A Google user,4,Great apps for debutant
A Google user,5,It's prefect!
A Google user,5,"Great app, really simple and handy with phones. Been using since a week for learning python and already learned pretty much. it's great if you can't give much time to learning coding, rather than scrolling on phone or waiting at some place you can do something productive. it's really great!!!"
A Google user,5,Great app to learn basic coding
A Google user,5,it's really helpful.... thanks for the efforts made
A Google user,5,"Is the code being taught in OS, Mac, or linux?"
A Google user,5,"great for me, I find the platform brilliant & ADHD friendly"
A Google user,5,awesome🥰
A Google user,5,so nice and user friendly
A Google user,5,This is best app to learn coding or programming
A Google user,1,"Terrible these clowns after realizing the app isn't professional or accepted anywhere,they continue to try and charge my account? Please stop I used your cheesey free edition, please stop trying to steal my money losers . To your response,I wouldn't ask for any help ,I deleted your app and I don't want you to keep charging me for year subscription at $64.64 , honestly why have y'all tried changing me over 15 times ,please stop I don't want your service and the app sucks ,so find another pansy p,"
