userName,score,content,cleaned_text,sentiment,sentiment_encoded,tokenized
A Google user,5,It's fun. Not sure if I'm really learning much though as no real coder uses a phone to code.,fun sure really learning much though real coder uses phone code,Positive,1,"[13, 355, 11, 5, 26, 184, 215, 418, 877, 122, 14]"
A Google user,5,5star!!!,5star,Neutral,0,[3533]
A Google user,5,Best and coolest 😎 app coding with examples.,best coolest app coding examples,Positive,1,"[8, 1433, 1, 3, 643]"
A Google user,4,nice and best way to start learning programming easily 4 Beginners and more effective and efficient also,nice best way start learning programming easily 4 beginners effective efficient also,Positive,1,"[12, 8, 16, 53, 5, 23, 125, 309, 17, 252, 451, 32]"
A Google user,5,It's really nice for beginners with no knowledge on coding very user friendly,really nice beginners knowledge coding user friendly,Positive,1,"[11, 12, 17, 99, 3, 62, 55]"
A Google user,4,nice,nice,Positive,1,[12]
A Google user,5,learning in this app is easy and fun. I recommend everyone to learn coding from this app. I feel that this app helps me to learn coding even faster than school!.,learning app easy fun recommend everyone learn coding app feel app helps learn coding even faster school,Positive,1,"[5, 1, 7, 13, 37, 179, 4, 3, 1, 186, 1, 98, 4, 3, 33, 533, 238]"
A Google user,5,it's totally one of the best programming apps to learn from as a beginner,totally one best programming apps learn beginner,Positive,1,"[366, 25, 8, 23, 91, 4, 48]"
A Google user,5,I'm thankful to have this app,thankful app,Positive,1,"[519, 1]"
A Google user,1,"Tried to utilise this app although it kept coming up with a ""error something went wrong"" It's not the first time I've been prevented from learning.",tried utilise app although kept coming error something went wrong first time prevented learning,Negative,-1,"[246, 3534, 1, 516, 1017, 825, 371, 109, 841, 196, 84, 36, 3535, 5]"
A Google user,5,"This app explains everything this so perfectly, made my life so easier. It was so hard to understand things but this app just explains everything so perfectly.",app explains everything perfectly made life easier hard understand things app explains everything perfectly,Positive,1,"[1, 473, 142, 943, 82, 254, 172, 258, 20, 93, 1, 473, 142, 943]"
A Google user,5,good app,good app,Positive,1,"[2, 1]"
A Google user,5,It's like Duolingo for coding languages.,like duolingo coding languages,Positive,1,"[9, 29, 3, 96]"
A Google user,5,"very good break down, Top. I love this so much, it almost feels like a game to me.",good break top love much almost feels like game,Positive,1,"[2, 545, 384, 15, 26, 352, 305, 9, 68]"
A Google user,4,This is a very good and easy way to understand.The system under which you are working is the best that you have 5 hearts...❤️❤️,good easy way understand system working best 5 hearts,Positive,1,"[2, 7, 16, 20, 281, 229, 8, 92, 133]"
A Google user,5,Great App ! If you enjoyed Duolingo you're gonna love Mimo.,great app enjoyed duolingo gonna love mimo,Positive,1,"[6, 1, 326, 29, 747, 15, 10]"
A Google user,5,"very much like Duo, maybe same creators? idk you're reading this you tell me.",much like duo maybe creators idk reading tell,Positive,1,"[26, 9, 616, 285, 1193, 1112, 861, 417]"
A Google user,5,Please do free courses than free 14 days.,please free courses free 14 days,Positive,1,"[45, 19, 187, 19, 427, 127]"
A Google user,1,can't open the app,open app,Neutral,0,"[1019, 1]"
A Google user,3,Expensive,expensive,Neutral,0,[268]
A Google user,4,Good,good,Positive,1,[2]
A Google user,5,"I learned so fast, it's so simple",learned fast simple,Neutral,0,"[100, 148, 30]"
A Google user,5,It is so fun!,fun,Positive,1,[13]
A Google user,5,it's anblevebal,anblevebal,Neutral,0,[3536]
A Google user,5,Good,good,Positive,1,[2]
A Google user,5,this is mind blwing app,mind blwing app,Neutral,0,"[272, 3537, 1]"
A Google user,5,nice 👍,nice,Positive,1,[12]
A Google user,5,a big help to me as a IT student who is not really good at html,big help student really good html,Positive,1,"[491, 65, 311, 11, 2, 40]"
A Google user,5,"I have been waiting for a nice app like these and here it is at my doorstep, teaching me little by little(Poco a Poco). You will definitely like this app.",waiting nice app like doorstep teaching little little poco poco definitely like app,Positive,1,"[462, 12, 1, 9, 3538, 97, 159, 159, 1714, 1714, 108, 9, 1]"
A Google user,5,very nice,nice,Positive,1,[12]
A Google user,5,"Simple to follow and understand, and I'm actually learning how to code from scratch. Makes it easy to Love the Journey of Coding!.",simple follow understand actually learning code scratch makes easy love journey coding,Positive,1,"[30, 126, 20, 89, 5, 14, 325, 38, 7, 15, 150, 3]"
A Google user,5,very good app for beginners,good app beginners,Positive,1,"[2, 1, 17]"
A Google user,5,very useful apo,useful apo,Positive,1,"[47, 1457]"
A Google user,5,It's very clear and easy to understand. I never had any coding experience before I started learning with Mimo App.,clear easy understand never coding experience started learning mimo app,Positive,1,"[324, 7, 20, 240, 3, 43, 76, 5, 10, 1]"
A Google user,5,Godot plz,godot plz,Positive,1,"[3539, 951]"
A Google user,5,very good,good,Positive,1,[2]
A Google user,3,it is useful,useful,Positive,1,[47]
A Google user,5,Innovative great start for beginners and perhaps pros,innovative great start beginners perhaps pros,Positive,1,"[3540, 6, 53, 17, 1000, 947]"
A Google user,5,great app for learning coding,great app learning coding,Positive,1,"[6, 1, 5, 3]"
A Google user,5,very easy and educational,easy educational,Positive,1,"[7, 138]"
A Google user,5,helping for want to achieve IT courses,helping want achieve courses,Positive,1,"[188, 28, 949, 187]"
A Google user,5,just spent my first 10 minutes learning and im already in love! The app's graphic design is phenomenal and its quite easy to understand!,spent first 10 minutes learning im already love app graphic design phenomenal quite easy understand,Positive,1,"[1195, 84, 118, 205, 5, 271, 103, 15, 1, 3541, 315, 1676, 158, 7, 20]"
A Google user,3,there are ads but it's a really good app for learning,ads really good app learning,Positive,1,"[123, 11, 2, 1, 5]"
A Google user,5,Very nice,nice,Positive,1,[12]
A Google user,5,very nice for coding students. 🥰🥰,nice coding students,Positive,1,"[12, 3, 245]"
A Google user,5,Amazing,amazing,Positive,1,[22]
A Google user,5,It a good app for learning coding as a beginner. I helps a lot. Really good 👍👍👍,good app learning coding beginner helps lot really good,Positive,1,"[2, 1, 5, 3, 48, 98, 52, 11, 2]"
A Google user,5,Simple and very effective to learn the basics,simple effective learn basics,Positive,1,"[30, 252, 4, 71]"
A Google user,5,Incredible app,incredible app,Neutral,0,"[347, 1]"
A Google user,5,"Now i need a intermediate level for python coding, please develop it to more level to keep studying and learning more and more 🖤",need intermediate level python coding please develop level keep studying learning,Positive,1,"[59, 416, 112, 31, 3, 45, 694, 112, 143, 478, 5]"
A Google user,3,"I am currently using it, but I can't seem to find where it teaches us python, so if you know please say.",currently using seem find teaches us python know please say,Positive,1,"[365, 50, 464, 145, 107, 154, 31, 39, 45, 129]"
A Google user,5,Very good app,good app,Positive,1,"[2, 1]"
A Google user,2,It was great but at 9ne level it was not working because of subscription not doing,great 9ne level working subscription,Positive,1,"[6, 3542, 112, 229, 63]"
A Google user,4,one of the best app to learn HTML and other coding languages like JavaScript and CSS but I would like to see more Python language learning tests and learn website development by python programming language,one best app learn html coding languages like javascript css would like see python language learning tests learn website development python programming language,Positive,1,"[25, 8, 1, 4, 40, 3, 96, 9, 235, 236, 34, 9, 163, 31, 44, 5, 835, 4, 157, 165, 31, 23, 44]"
A Google user,4,Descent,descent,Neutral,0,[1689]
A Google user,5,easy learning ✅,easy learning,Positive,1,"[7, 5]"
A Google user,4,This larning app is like a game and user don't get bored during taking lessons,larning app like game user get bored taking lessons,Positive,1,"[3543, 1, 9, 68, 62, 27, 646, 382, 42]"
A Google user,5,it's really amazing for learning the codes for especially beginners literally love this app🙌🏻❤️,really amazing learning codes especially beginners literally love app,Positive,1,"[11, 22, 5, 201, 248, 17, 277, 15, 1]"
A Google user,4,Very great app. I am learning something.,great app learning something,Positive,1,"[6, 1, 5, 109]"
A Google user,5,sehr gut,sehr gut,Neutral,0,"[3544, 3545]"
A Google user,5,"Mimo is the one of the easy to learn Coding/Programming, help you with the perseverance of the people who are interested to be a Professional programmer and Data Analyst 😀 and take you to the great work of knowledge across the great 👍 of the system of the program to be positive and encouraging to the head of life under the user’s unique needs to be come a wealth of knowledge and support where needed to get it right, 😀 and I will be able to create my first AI chatbot, it incredible journey⏳️",mimo one easy learn coding programming help perseverance people interested professional programmer data analyst take great work knowledge across great system program positive encouraging head life user unique needs come wealth knowledge support needed get right able create first ai chatbot incredible journey,Positive,1,"[10, 25, 7, 4, 3, 23, 65, 3546, 105, 232, 314, 463, 509, 3547, 255, 6, 88, 99, 590, 6, 281, 169, 1192, 981, 891, 254, 62, 953, 289, 264, 3548, 99, 297, 370, 27, 171, 174, 231, 84, 247, 3549, 347, 150]"
A Google user,4,It's Amazing,amazing,Positive,1,[22]
A Google user,4,"teaching you step by step, and also reminding you of past lesson so you will not forget.",teaching step step also reminding past lesson forget,Negative,-1,"[97, 74, 74, 32, 3550, 423, 101, 425]"
A Google user,5,it's gonna be useful for Roblox studio.,gonna useful roblox studio,Positive,1,"[747, 47, 567, 3551]"
A Google user,5,this app is the best when it Comes to teaching beginners how to code 👍👍👍,app best comes teaching beginners code,Positive,1,"[1, 8, 412, 97, 17, 14]"
A Google user,5,thanks mimo,thanks mimo,Positive,1,"[77, 10]"
A Google user,5,I am learning with this friendly app.,learning friendly app,Positive,1,"[5, 55, 1]"
A Google user,5,"can help those people who didn't know about coding, impressive 💗💗",help people know coding impressive,Positive,1,"[65, 105, 39, 3, 589]"
A Google user,5,Great way to train for beginners moving all the way up to certified education.,great way train beginners moving way certified education,Positive,1,"[6, 16, 1587, 17, 1047, 16, 1207, 660]"
A Google user,5,this is the best app for learning programming and coding. I've tried our do many apps but this is exceptional,best app learning programming coding tried many apps exceptional,Positive,1,"[8, 1, 5, 23, 3, 246, 130, 91, 490]"
A Google user,5,please make my own free I don't have cash on me And I really love the app I promise to promote it in my university,please make free cash really love app promise promote university,Positive,1,"[45, 46, 19, 1044, 11, 15, 1, 1005, 1122, 935]"
A Google user,5,This app is really great. It has helped me a lot 👍👍.It teaches you step by step instructions to follow,app really great helped lot teaches step step instructions follow,Positive,1,"[1, 11, 6, 222, 52, 107, 74, 74, 584, 126]"
A Google user,1,Gays app,gays app,Neutral,0,"[3552, 1]"
A Google user,5,the best bro the ai decompiled an app for be 100% legal also gave me advice on obtaining Nintendo roms yessss,best bro ai decompiled app 100 legal also gave advice obtaining nintendo roms yessss,Positive,1,"[8, 771, 247, 3553, 1, 552, 3554, 32, 476, 3555, 1517, 3556, 3557, 3558]"
